_id,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,X,Y,LONGITUDE,LATITUDE,OBJECTID,FTH_PRIORITY,FTH_ORGANIZATION,FTH_FAITH,FTH_DENOMINATION,FTH_GROUPING,FTH_PHONE,FTH_EXTENSION,FTH_FAX,FTH_CELL,FTH_HOME,FTH_SALUTATION,FTH_FIRST_NAME,FTH_LAST_NAME,FTH_POSITION,FTH_EMAIL,FTH_CONTACT,FTH_WEBSITE,FTH_FORUM,WARD_NAME,WARD_NUMBER,COMM_COUNCIL_NAME,COMM_COUNCIL_CODE,NEIGHBOURHOOD_NAME,geometry
1273,10071461,107,Cedarvale Ave,107 Cedarvale Ave,M4C4J9,EAST YORK,Toronto,NA,115001,10071232,107,NA,NA,NA,58,NA,NA,NA,NA,1266,NA,The Salvation Army East Toro,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Woodbine-Lumsden (60),"c(-79.3111524626357, 43.6871700886028)"
1274,13323682,666,Victoria Park Ave,666 Victoria Park Ave,NA,EAST YORK,Toronto,Seicho-No-Ie Church,109001,14666239,666,NA,NA,NA,370,NA,NA,NA,NA,1267,8,Seicho-No-Ie Church,Other,NA,Mayahana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Crescent Town (61),"c(-79.2887621440393, 43.6918004986989)"
1275,395582,250,Warden Ave,250 Warden Ave,M1N3A1,SCARBOROUGH,Toronto,Church Triumphant,109001,113059,250,NA,NA,NA,9187,NA,NA,NA,NA,1268,NA,True Church Of Jesus Christ,Christian,NA,NA,4166982323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Birchcliffe-Cliffside (122),"c(-79.2722502963377, 43.6901547256649)"
1276,325463,3340,Danforth Ave,3340 Danforth Ave,M1L1C8,SCARBOROUGH,Toronto,Wanstead United Church,109001,112936,3340,NA,NA,NA,86,NA,NA,NA,NA,1269,NA,Wanstead United Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Oakridge (121),"c(-79.2777915440735, 43.6939740425719)"
1277,325461,3334,Danforth Ave,3334 Danforth Ave,M1L1C6,SCARBOROUGH,Toronto,NA,104008,112943,3334,NA,NA,NA,86,NA,NA,NA,NA,1270,7,Baitul Mukaram Islamic Society,Muslim,NA,NA,(416) 686-3037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no answer,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Oakridge (121),"c(-79.2781378251157, 43.6937302131784)"
1278,325461,3334,Danforth Ave,3334 Danforth Ave,M1L1C6,SCARBOROUGH,Toronto,NA,104008,112943,3334,NA,NA,NA,86,NA,NA,NA,NA,1271,7,Baitul Mukaram Islamic Society,Muslim,NA,NA,(416) 686-3037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no answer,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Oakridge (121),"c(-79.2781378251157, 43.6937302131784)"
1279,325564,347,Danforth Rd,347 Danforth Rd,M1L3X8,SCARBOROUGH,Toronto,NA,113001,20146762,347,NA,NA,NA,7707,NA,NA,NA,NA,1272,7,Sunnatul Jamaat,Muslim,NA,NA,(416) 690-2298,NA,NA,NA,NA,Mr.,Feroze,Baksh,President,NA,Local,NA,Left message,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Clairlea-Birchmount (120),"c(-79.2698089126412, 43.7030869948861)"
1280,8417386,1774,Queen St E,1774 Queen St E,NA,former TORONTO,Toronto,Toronto United Mennonite Church,109001,14021713,1774,NA,NA,NA,4237,NA,NA,NA,NA,1273,NA,Toronto United Mennonite Chu,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,The Beaches (63),"c(-79.3106816994484, 43.6679247753083)"
1281,8237040,129,Waverley Rd,129 Waverley Rd,M4L3T4,former TORONTO,Toronto,Waverly Road Baptist Church,109001,8236999,129,NA,NA,NA,4638,NA,NA,NA,NA,1274,NA,Waverly Baptist Church,Christian,NA,NA,4166943054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,The Beaches (63),"c(-79.3011613870675, 43.6710215862112)"
1282,762738,8,Amroth Ave,8 Amroth Ave,M4C4H2,former TORONTO,Toronto,Toronto Chinese Logos Baptist,109001,14016167,8,NA,NA,NA,2884,NA,NA,NA,NA,1275,NA,Toronto Chinese Logos Baptis,Christian,NA,NA,4166908306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,East End-Danforth (62),"c(-79.3110162817648, 43.6835654535099)"
1283,8211522,2237,Danforth Ave,2237 Danforth Ave,M4C1K4,former TORONTO,Toronto,NA,115001,8211501,2237,NA,NA,NA,86,NA,NA,NA,NA,1276,NA,The Danforth Gospel Hall,Christian,NA,NA,4166916223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,East End-Danforth (62),"c(-79.3089357112446, 43.6863255212729)"
1284,8211609,2170,Danforth Ave,2170 Danforth Ave,M4C1K3,former TORONTO,Toronto,NA,115001,8211501,2170,NA,NA,NA,86,NA,NA,NA,NA,1277,8,Subud - Toronto,Muslim,NA,NA,(416) 421-0929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,East End-Danforth (62),"c(-79.3105424884996, 43.686528168591)"
1285,790221,2007,Danforth Ave,2007 Danforth Ave,M4C1J7,former TORONTO,Toronto,NA,112001,1139518,2007,NA,NA,NA,86,NA,NA,NA,NA,1278,NA,The Hubbard Danetics,Christian,NA,NA,4166900773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Woodbine Corridor (64),"c(-79.3143770884951, 43.6851062050524)"
1286,8152779,1849,Danforth Ave,1849 Danforth Ave,M4C1J3,former TORONTO,Toronto,The Cdn Korean Presbyterian,109001,8152761,1849,NA,NA,NA,86,NA,NA,NA,NA,1279,NA,The Cdn Korean Presbyterian,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Woodbine Corridor (64),"c(-79.3176388336478, 43.68441999293)"
1287,7777631,14,Ladysmith Ave,14 Ladysmith Ave,M4J4H7,former TORONTO,Toronto,Sunnatul Jamaat Of Ontario,109001,7777625,14,NA,NA,NA,3798,NA,NA,NA,NA,1280,8,Masjid Al-Taqwa,Muslim,NA,NA,(416) 406-6282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Greenwood-Coxwell (65),"c(-79.3313447804237, 43.6809376195381)"
1288,7777631,14,Ladysmith Ave,14 Ladysmith Ave,M4J4H7,former TORONTO,Toronto,Sunnatul Jamaat Of Ontario,109001,7777625,14,NA,NA,NA,3798,NA,NA,NA,NA,1281,8,Masjid Ut Tazwa,Muslim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Greenwood-Coxwell (65),"c(-79.3313447804237, 43.6809376195381)"
1289,7777631,14,Ladysmith Ave,14 Ladysmith Ave,M4J4H7,former TORONTO,Toronto,Sunnatul Jamaat Of Ontario,109001,7777625,14,NA,NA,NA,3798,NA,NA,NA,NA,1282,NA,Masjid Ut Tazwa,Muslim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Greenwood-Coxwell (65),"c(-79.3313447804237, 43.6809376195381)"
1290,7570193,846A,Pape Ave,846A Pape Ave,M4K3T6,EAST YORK,Toronto,NA,115001,7570184,846,A,NA,NA,280,NA,NA,NA,NA,1283,NA,Greek Orthodox Mission,Orthodox,NA,NA,4164614623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Broadview North (57),"c(-79.3469756888133, 43.6837253012818)"
1291,7939812,1015,Danforth Ave,1015 Danforth Ave,M4J1M1,former TORONTO,Toronto,Jamiatul Muslemin Of Toronto,109001,10010625,1015,NA,NA,NA,86,NA,NA,NA,NA,1284,8,Madina Masjid,Muslim,NA,NA,(416) 465-7833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Blake-Jones (69),"c(-79.3360711684188, 43.6804086381552)"
1292,7939812,1015,Danforth Ave,1015 Danforth Ave,M4J1M1,former TORONTO,Toronto,Jamiatul Muslemin Of Toronto,109001,10010625,1015,NA,NA,NA,86,NA,NA,NA,NA,1285,NA,Jamiatul Muslemin Of Toronto,Muslim,NA,NA,4164657833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Blake-Jones (69),"c(-79.3360711684188, 43.6804086381552)"
1293,8822751,562,Jones Ave,562 Jones Ave,M4J3H1,former TORONTO,Toronto,Trustees Of Estonian Mission,109001,8822700,562,NA,NA,NA,3752,NA,NA,NA,NA,1286,NA,Trustees Of Estonian Mission,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Blake-Jones (69),"c(-79.3398167521753, 43.6784750742632)"
1294,7792759,31,Eastwood Rd,31 Eastwood Rd,M4L2C4,former TORONTO,Toronto,Toronto Formosan Presbyterian Church,109001,14021748,31,NA,NA,NA,3362,NA,NA,NA,NA,1287,NA,Toronto Formosan Presbyteria,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Woodbine Corridor (64),"c(-79.3181405760408, 43.6729242504969)"
1295,858172,236,Rhodes Ave,236 Rhodes Ave,M4L 3A1,former TORONTO,Toronto,The Rhodes Ave Corps,109001,30017463,236,NA,NA,NA,4272,NA,NA,NA,NA,1288,NA,The Salvation Army,Christian,NA,NA,4164664369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Greenwood-Coxwell (65),"c(-79.320280999869, 43.6715515671899)"
1296,858132,182,Rhodes Ave,182 Rhodes Ave,M4L 3A1,former TORONTO,Toronto,NA,109001,30017463,182,NA,NA,NA,4272,NA,NA,NA,NA,1289,50,Faith Mosque,Muslim,NA,NA,(416) 462-1401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Greenwood-Coxwell (65),"c(-79.3197019318621, 43.6702824223958)"
1297,858132,182,Rhodes Ave,182 Rhodes Ave,M4L 3A1,former TORONTO,Toronto,NA,109001,30017463,182,NA,NA,NA,4272,NA,NA,NA,NA,1290,NA,Islamic Foundation,Muslim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Greenwood-Coxwell (65),"c(-79.3197019318621, 43.6702824223958)"
1298,858012,17,Rhodes Ave,17 Rhodes Ave,M4L2Z8,former TORONTO,Toronto,Toronto Gospel Lighthouse Church,109001,14022592,17,NA,NA,NA,4272,NA,NA,NA,NA,1291,NA,Toronto Gospel Lighthouse,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Greenwood-Coxwell (65),"c(-79.3176401773068, 43.6669521432096)"
1299,3369576,1014,Queen St E,1014 Queen St E,M4M1K1,former TORONTO,Toronto,NA,107010,3369595,1014,NA,NA,NA,4237,NA,NA,NA,NA,1292,NA,The Living Room,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,South Riverdale (70),"c(-79.3390432749583, 43.661553839422)"
1300,855691,875,Queen St E,875 Queen St E,M4M1J2,former TORONTO,Toronto,Woodgreen United Church,109001,1143652,875,NA,NA,NA,4237,NA,NA,NA,NA,1293,NA,Woodgreen United Church,Christian,NA,NA,4164611105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,South Riverdale (70),"c(-79.3430767591014, 43.6601293231422)"
1301,851590,267-269,Pape Ave,267-269 Pape Ave,M4M2W6,former TORONTO,Toronto,NA,109001,1142642,267,NA,269,NA,280,NA,NA,NA,NA,1294,NA,Shromani Sikh Society,Sikh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,South Riverdale (70),"c(-79.3393676816485, 43.6663981858119)"
1302,11585711,1117,Gerrard St E,1117 Gerrard St E,M4M1Z9,former TORONTO,Toronto,Riverdale United Church,109001,11585548,1117,NA,NA,NA,3495,NA,NA,NA,NA,1295,NA,United Church Canada,Christian,NA,NA,4164665974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,South Riverdale (70),"c(-79.3334843513356, 43.6694533973928)"
1303,7571504,336,Pape Ave,336 Pape Ave,M4M2W7,former TORONTO,Toronto,NA,109001,20061910,336,NA,NA,NA,280,NA,NA,NA,NA,1296,NA,Canadian Turkish Islamic Cen,Muslim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,South Riverdale (70),"c(-79.3404345240789, 43.6676584984258)"
1304,859423,203,River St,203 River St,M5A3P9,former TORONTO,Toronto,Serbian Eastern Orthodox,109001,1143128,203,NA,NA,NA,4289,NA,NA,NA,NA,1297,NA,Serbian Eastern,Orthodox,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Cabbagetown-South StJamestown (71),"c(-79.3591276176916, 43.663930982493)"
1305,3872900,200,Boulton Ave,200 Boulton Ave,NA,former TORONTO,Toronto,Toronto Chinese Alliance,109001,14025148,200,NA,NA,NA,3039,NA,NA,NA,NA,1298,NA,Toronto Chinese Alliance,Christian,NA,NA,4164612907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,South Riverdale (70),"c(-79.3492756887772, 43.6649367023414)"
1306,7651184,40,Oak St,40 Oak St,M5A2C6,former TORONTO,Toronto,NA,109001,20235193,40,NA,NA,NA,9750,NA,NA,NA,NA,1299,NA,Toronto Christian Resource C,Christian,NA,NA,4163634234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Regent Park (72),"c(-79.3651923338904, 43.6612091608798)"
1307,7666567,240,Parliament St,240 Parliament St,M5A3A4,former TORONTO,Toronto,NA,107010,7666562,240,NA,NA,NA,4162,NA,NA,NA,NA,1300,50,Masjid Omar Bin Al Khatta,Muslim,NA,NA,(416) 861-9288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Moss Park (73),"c(-79.3656095503818, 43.6574747056595)"
1308,14208004,242,Parliament St,242 Parliament St,M5A3A4,former TORONTO,Toronto,NA,115001,7666562,242,NA,NA,NA,4162,NA,NA,NA,NA,1301,NA,Toronto Dominion Muslim Comm,Muslim,NA,NA,4168619288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Moss Park (73),"c(-79.3656309631242, 43.6575296840656)"
1309,14210739,100,Bond St,100 Bond St,M5B1X8,former TORONTO,Toronto,NA,115001,14674481,100,NA,NA,NA,3029,NA,NA,NA,NA,1302,50,Downtown Mosque,Muslim,NA,NA,(416) 596-6584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Church-Yonge Corridor (75),"c(-79.378720626753, 43.6565214253355)"
1310,773901,98,Bond St,98 Bond St,M5B1X8,former TORONTO,Toronto,NA,107010,14674480,98,NA,NA,NA,3029,NA,NA,NA,NA,1303,NA,The Islamic Centre,Muslim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Church-Yonge Corridor (75),"c(-79.3786318766476, 43.6565123747996)"
1311,773909,115,Bond St,115 Bond St,M5B1Y2,former TORONTO,Toronto,St Georges Greek Orthodox,109001,14021114,115,NA,NA,NA,3029,NA,NA,NA,NA,1304,NA,St Georges Greek Orthodox Ch,Orthodox,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Church-Yonge Corridor (75),"c(-79.3784803549934, 43.6573155663124)"
1312,867309,355,Sherbourne St,355 Sherbourne St,NA,former TORONTO,Toronto,St Lukes Congregation of the United Chur,109001,1143580,355,NA,NA,NA,4391,NA,NA,NA,NA,1305,NA,Trustees Of St Lukes Church,Christian,NA,NA,4169249619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Moss Park (73),"c(-79.3726261433134, 43.6630276575031)"
1313,7673812,188,Carlton St,188 Carlton St,M5A2K8,former TORONTO,Toronto,St Peters Anglican Church,109001,7673808,188,NA,NA,NA,3116,NA,NA,NA,NA,1306,NA,Urban Cornerstone Church,Christian,NA,NA,4169614781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Cabbagetown-South StJamestown (71),"c(-79.37197707482, 43.6638318052157)"
1314,8540541,621,Sherbourne St,621 Sherbourne St,M4X1L7,former TORONTO,Toronto,NA,115001,8540536,621,NA,NA,NA,4391,NA,NA,NA,NA,1307,NA,Trinity Evangelical Lutheran,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,North StJamestown (74),"c(-79.3763736093486, 43.6718445541128)"
1315,8540539,619,Sherbourne St,619 Sherbourne St,M4X1L7,former TORONTO,Toronto,Trinity Evangelical Lutheran,109001,8540536,619,NA,NA,NA,4391,NA,NA,NA,NA,1308,NA,Trinity Evangelical Lutheran,Christian,NA,NA,4169219417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,North StJamestown (74),"c(-79.3761399534793, 43.6717887629945)"
1316,789628,310,Danforth Ave,310 Danforth Ave,M4K1N6,former TORONTO,Toronto,Eastminister United Church,109001,1140720,310,NA,NA,NA,86,NA,NA,NA,NA,1309,NA,United Church Canada,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Playter Estates-Danforth (67),"c(-79.3537258057305, 43.6775505519117)"
1317,29341,19,Mortimer Ave,19 Mortimer Ave,M4K1Z9,EAST YORK,Toronto,The Ont Conference,109001,1898,19,NA,NA,NA,259,NA,NA,NA,NA,1310,NA,Toronto Japanese Seventh Day,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Broadview North (57),"c(-79.3554431001408, 43.6839634528442)"
1318,4223662,2,Overlea Blvd,2 Overlea Blvd,M4H1P4,EAST YORK,Toronto,NA,104008,4173387,2,NA,NA,NA,278,NA,NA,NA,NA,1311,NA,The Salvation Army,Christian,NA,NA,4164673178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,Thorncliffe Park (55),"c(-79.3531290911717, 43.7025505476911)"
1319,23268,152,Floyd Ave,152 Floyd Ave,M4K2B7,EAST YORK,Toronto,Trustees Of Westminster,109001,20042964,152,NA,NA,NA,145,NA,NA,NA,NA,1312,NA,Westminster Presbyterian Chu,Christian,NA,NA,4164252214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Broadview North (57),"c(-79.3492626170451, 43.6875199142047)"
1320,17281,63,Barker Ave,63 Barker Ave,M4C2N5,EAST YORK,Toronto,East Toronto Church of God,109001,1386,63,NA,NA,NA,9725,NA,NA,NA,NA,1313,8,Bait-Ul-Haneef,Muslim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Danforth Village - East York (59),"c(-79.3218967541906, 43.6928450810818)"
1321,31116,80,Overlea Blvd,80 Overlea Blvd,M4H1C5,EAST YORK,Toronto,NA,109001,500,80,NA,NA,NA,278,NA,NA,NA,NA,1314,NA,Don Mills Jamat Khanan,Muslim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,Thorncliffe Park (55),"c(-79.3400549162089, 43.7087769226673)"
1322,31117,86,Overlea Blvd,86 Overlea Blvd,M4H1C6,EAST YORK,Toronto,NA,104008,500,86,NA,NA,NA,278,NA,NA,NA,NA,1315,NA,Toronto Orthodox Academy,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,Thorncliffe Park (55),"c(-79.3395513385904, 43.7089305616405)"
1323,8680823,4,Thorncliffe Park Dr,4 Thorncliffe Park Dr,M4H1H1,EAST YORK,Toronto,NA,115001,8680820,4,NA,NA,NA,354,NA,NA,NA,NA,1316,12,Masjid Dar Al Salam,Muslim,NA,NA,(416) 467-0786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,Thorncliffe Park (55),"c(-79.3509147455975, 43.706171864224)"
1324,8680823,4,Thorncliffe Park Dr,4 Thorncliffe Park Dr,M4H1H1,EAST YORK,Toronto,NA,115001,8680820,4,NA,NA,NA,354,NA,NA,NA,NA,1317,12,The Thorncliffe Mosque,Muslim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,Thorncliffe Park (55),"c(-79.3509147455975, 43.706171864224)"
1325,11541936,50,Gervais Dr,50 Gervais Dr,M3C1Z3,NORTH YORK,Toronto,NA,115001,11541930,50,NA,NA,NA,5682,NA,NA,NA,NA,1318,NA,The Church Army,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,Banbury-Don Mills (42),"c(-79.3383117444287, 43.7253239692133)"
1326,9694464,132,Railside Rd,132 Railside Rd,M3A1A3,NORTH YORK,Toronto,NA,115001,9694462,132,NA,NA,NA,6491,NA,NA,NA,NA,1319,12,Masjid Al-Ansar,Muslim,NA,NA,(416) 391-4432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"c(-79.3266247993167, 43.7365294049413)"
1327,9694476,10,Codeco Crt,10 Codeco Crt,M3A1A2,NORTH YORK,Toronto,NA,115001,9694472,10,NA,NA,NA,5245,NA,NA,NA,NA,1320,12,Al-Hudu Islamic Centre,Muslim,NA,NA,(416) 446-0935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"c(-79.3297294700587, 43.7361344447265)"
1328,4709519,230,The Donway W,230 The Donway W,M3B2V8,NORTH YORK,Toronto,United Church Canada,109001,30004508,230,NA,NA,NA,6882,NA,NA,NA,NA,1321,NA,United Church Canada,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,Banbury-Don Mills (42),"c(-79.3473820409793, 43.7388557392203)"
1329,496696,30,Carnforth Rd,30 Carnforth Rd,M4A2K7,NORTH YORK,Toronto,NA,113001,442615,30,NA,NA,NA,5126,NA,NA,NA,NA,1322,12,Sri Durga Hindu Temple,Hindu,NA,NA,(416) 759-9648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"c(-79.3162042654456, 43.7399599519799)"
1330,11631546,1315,Lawrence Ave E,1315 Lawrence Ave E,M3A3R3,NORTH YORK,Toronto,NA,115001,11631544,1315,NA,NA,NA,3828,NA,NA,NA,NA,1323,12,Jews For Jesus,Jewish,NA,NA,(416) 444-7020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"c(-79.3229558243589, 43.7402250375753)"
